Index	NumberPSM	Gene	MaxPepProb	ReferenceIntensity	126	127N	127C	128N	128C	129N	129C	130N	130C	131N	RefInt_TMT10_FP18_chimerys
Q86TM6	11	SYVN1	1.0	23.94655393959541	-0.3465103171839523	-3.8128854305354167	-2.8632897111891804	1.0588250081692934	-2.5072668729074064	0.8453655866798329	0.7229916251360891	0.49376380493049155	-2.6736777746519937	-0.006743272545332246	23.94655393959541
Q86TN4	4	TRPT1	0.9997	23.196709656378577	-0.21908139508791002	-3.421281889629258	-3.1512947196389964	1.6331270673736356	-2.744700562462401	0.4177118877179744	0.27019054046636803	0.4214082840731983	-3.188467713059037	0.28551532176901695	23.196709656378577
Q86TP1	5	PRUNE1	1.0	22.56188382718348	-0.024175952488029395	-4.495036301366866	-2.982490522702694	0.7726723916638178	-3.6476680381506856	0.7936410206366205	1.0038469335244926	0.20591359234969886	-2.2911547225653486	0.7693351618684403	22.56188382718348
Q86TS9	1	MRPL52	1.0	18.054509594536924	0.005324419083493126	NA	-3.669211525387688	0.4791634085807388	-2.738448560446958	0.6248767709696637	0.898587435573301	0.5493238079538649	-2.8040704323333543	0.44468191915411026	18.054509594536924
Q86TU7	6	SETD3	1.0	23.8795746667202	0.16333411706408185	-3.643359500309204	-2.612911163506962	0.78819455884938	-3.1469742068421427	0.5887380991005937	0.8626778226471128	0.31637016002166796	-2.592117299292487	0.8249704555836814	23.8795746667202
Q86TV6	7	TTC7B	1.0	22.878021342375494	0.24375754337191324	-4.225332667901195	-2.5987585622215033	0.8413391495152567	-2.8033752413429003	0.3905745881360865	0.39517635709865573	0.7129079319903227	-2.81884750816044	0.9537586790980583	22.878021342375494
Q86TW2	3	ADCK1	0.9999	20.409931382659362	0.060893324798591664	-4.072990648120557	-3.7773771843837523	1.1033697381389782	-3.344872122678103	0.7006280913149467	0.5222773098029023	0.5767866318152706	-3.220098194995911	0.44454445096913453	20.409931382659362
Q86U06	1	RBM23	1.0	17.50592703286282	0.04042545994407298	-3.302942377999379	-2.880371360027981	1.5460589429954013	-3.3589190901579293	0.768092728296768	0.5312961567368237	0.4221394967513845	-3.0203641820803995	0.14456121871369376	17.50592703286282
Q86U10	14	ASPG	1.0	22.659173582119102	0.4115103115579952	-3.83020800584334	-2.405582125913673	0.30157883825113174	-2.9167119974138096	-0.6945110904594172	-0.7352954666255203	0.8685575671730064	-3.561172354413504	1.283284314996406	22.659173582119102
Q86U17	6	SERPINA11	1.0	22.297398946605362	0.5504756133049185	-3.3392128002337422	-2.2477156142872516	-0.07124494407117687	-2.3533925770714994	0.5888893893200073	0.6162773125339509	0.9570854832994122	-2.70031893411608	0.5571786694326217	22.297398946605362
Q86U28	3	ISCA2	1.0	21.799023533425704	0.1869902283145386	-3.331094895667066	-2.5176678976628306	1.2407562441242597	-2.9939428332363143	0.793830178784237	0.5755848098798353	0.43812388777860534	-2.5033844997601573	0.5975791377483866	21.799023533425704
Q86U38	10	NOP9	1.0	21.479128396798874	-0.048668392205956756	-4.149433566608296	-2.9128143126061303	1.535076814230914	-3.4055727386964296	0.48505257719950023	0.04321324933248594	0.17470653842226014	-3.283866375287153	0.2614223307010164	21.479128396798874
Q86U42	4	PABPN1	1.0	25.22840799901399	-0.5527547434796345	-4.869118107533019	-3.2620658904437905	1.8541284434435035	-3.6927091733449107	0.5785127750096395	0.3907916114163381	-0.027639523232414476	-3.0607549440826087	0.18681506548365157	25.22840799901399
Q86U44	8	METTL3	1.0	22.070404837516183	-0.053590059185602	-4.461816136339869	-2.706114257225802	1.5039635775841518	-3.1274506636989097	0.637932869265903	0.3588720256202933	0.14614332734807967	-2.9146898836327013	0.2472700419543976	22.070404837516183
Q86U86	18	PBRM1	1.0	22.263693266824184	-0.1885638340760707	-4.206428536855158	-3.041021235019386	1.7652592493011827	-3.223443376236821	0.43376069217010915	0.27866171582437005	0.24360965296736659	-3.3317465118463936	0.4040928065541731	22.263693266824184
Q86UA1	5	PRPF39	1.0	22.08342797630351	0.12562316867711587	-3.8169814234539157	-2.667174621139498	1.4209555158207898	-2.3863557805887083	0.5135233219091404	0.5012605934772587	0.2054376705374139	-2.6387684987252555	0.6996788218475842	22.08342797630351
Q86UA6	1	RPAIN	0.9792	20.280937655941226	0.43535798577463325	-4.334855211890192	-2.1806499834317457	1.4677097666824679	-4.1319685862516895	0.34474889455673363	0.05408154332285875	0.017753517265632013	-3.3987783827731093	1.0972330312667502	20.280937655941226
Q86UB9	17	TMEM135	1.0	24.514737589662744	0.08602931512931455	-4.283864689399856	-2.6919573722760157	0.7923783243522813	-3.1734484457328733	1.0521496745586028	1.0671306541711978	0.24789394475811122	-2.4313065360810207	-0.43554094628506945	24.514737589662744
Q86UD1	2	OAF	1.0	20.356873664570806	0.15227939318296801	-4.002074355708729	-2.6180726336050952	0.7444872801426197	-3.113890582615495	0.6449939949845085	0.4588492593177662	0.9986221911161675	-2.643344645405767	0.7784758553151825	20.356873664570806
Q86UD5	1	SLC9B2	1.0	18.8846003707272	1.143803041420675	-4.213235642876329	-1.3701311076324316	0.29963585301826967	-3.199188385791084	-1.4951804039142758E-4	0.23504477956987202	1.0150249030841572	-2.964817729005949	0.7519153889268431	18.8846003707272
Q86UE4	43	MTDH	1.0	26.673850005015872	-0.04027107715803169	-4.202624140911322	-2.9605324542801075	1.5165896221191488	-3.268555864672475	0.5415574914909271	0.16667645260134023	0.5190234006383676	-3.2918309622592137	-0.04752035871932314	26.673850005015872
Q86UE8	2	TLK2	0.9998	21.31935970379558	-0.32703578896739494	-3.873371382352114	-3.160474417171999	1.8223113142271554	-3.1590424083494293	0.44535076249848515	0.36115996970474207	0.45692885493588875	-3.2132614875905334	0.2290620789209381	21.31935970379558
Q86UF1	1	TSPAN33	1.0	19.968657078498868	0.10869217461013747	-3.9491729768142587	-2.46348968845631	1.0170609985951948	-2.8548311448710155	0.5453692247283222	0.4809772646009449	0.6495960524624742	-2.9610068729938597	0.9719135826968994	19.968657078498868
Q86UK7	5	ZNF598	1.0	22.3624542035918	0.2964074569548458	-3.851908667608244	-2.534036456475354	0.9842637549517974	-3.0326505493639804	0.5432219608676299	0.5228618886029075	0.7222118503889554	-3.0126342458757627	0.8089769946839525	22.3624542035918
Q86UP2	96	KTN1	1.0	27.089570371282402	0.13275912946750168	-4.209746778455727	-2.6884295864519157	1.1543074424129927	-3.490289572688088	0.5203316778642382	0.6021391934030156	0.5036217678079744	-2.827510441311939	0.589672497425564	27.089570371282402
Q86US8	3	SMG6	0.9999	20.316888052196013	0.2802760827904258	-3.0345706267230064	-2.864807260773521	1.110625743521604	-2.1439571054647164	0.5966194078295928	0.4390756157246365	0.6039689939177464	-2.5169600058462827	0.6426083068660731	20.316888052196013
Q86UT6	8	NLRX1	1.0	22.83344046428214	0.5439111984161613	-2.850915184228941	-2.094862164436152	0.8197746862354176	-1.9644494808056443	0.16225781390012983	0.0031086705090137556	1.0067525902762728	-3.167704987547231	0.791732907167086	22.83344046428214
Q86UV5	1	USP48	0.9999	19.013538317794573	-0.7610478796024793	-4.047910772044306	-3.417284769772264	2.334177084177014	NA	0.18502454237442123	-0.7207996069913918	-0.5569229949077368	-4.288276791081071	-0.4369207864656417	19.013538317794573
Q86UX2	1	ITIH5	1.0	16.40892082416089	0.05099466844655964	-3.1964673423520225	-2.5298609448822607	0.7843799067420107	-3.2513166816958456	0.17445842825340208	0.20153597427239944	0.7173478807251605	-2.9198374456447613	1.4852467196661827	NA
Q86UX7	17	FERMT3	1.0	23.874584299053886	0.11882509691519694	-4.19829074850696	-2.8063685376341114	0.3486567375267491	-2.8845839548932526	0.4478623021210435	0.6769545157860648	0.5494677558168224	-2.65056664904524	1.1682652851937156	23.874584299053886
Q86UY8	8	NT5DC3	1.0	22.82183292791542	-0.5447613530854536	-4.045374429476246	-2.922927460042139	1.7497942316997799	-2.871624820486101	0.4196570697166164	-0.03867955725083583	0.3761728342168169	-2.9444334242226438	0.024268150046197867	22.82183292791542
Q86V21	5	AACS	1.0	21.034933461853644	0.30077174105077376	-4.2614546312421915	-2.7415486245075478	0.7853065372383377	-3.25064803429812	0.5953015893322515	0.9015118787150165	0.33424263422085687	-2.237820239445936	0.6963763576606823	21.034933461853644
Q86V48	1	LUZP1	1.0	19.80926271218566	-0.04491695710646226	-4.690834037655938	-2.931904434726615	1.0991161074960978	-3.438623720948609	0.5561267697438552	0.8214096146684717	0.6770442977162539	-2.472114572488646	0.6869663924012883	19.80926271218566
Q86V81	18	ALYREF	1.0	26.331573785777124	-0.341732667552062	-4.190360393972253	-3.0629559576236334	1.8970626489683582	-3.2313594301722324	0.39387720472412013	-0.041944894828169765	0.06943000400248422	-3.552809046597483	-0.11826611264047315	26.331573785777124
Q86V85	1	GPR180	1.0	18.864674882854814	0.3148080448334625	-4.39441402360711	-2.7314523519672473	1.5186723136661548	-2.997357004381179	0.460429197202064	0.2520284251044771	0.4502435419960733	-2.9496082608442986	0.5897466734921757	18.864674882854814
Q86V88	2	MDP1	0.9974	21.814689402840457	0.4418595410203112	-3.5096918420101577	-2.4446873389983184	1.215553820771258	-2.63372137953235	0.2787523940447283	0.2764245047624918	0.10570047577696418	-2.932316433458592	0.22838893210196076	21.814689402840457
Q86VB7	27	CD163	1.0	25.473474227486015	0.00891826025359066	-4.0338878980722255	-3.2549223066142803	0.24083252815013267	-2.623108554978444	0.4563513239683754	0.6997261095011496	0.95655000633489	-2.7285458942625596	0.6224978008347151	25.473474227486015
Q86VD7	11	SLC25A42	1.0	22.895551683164125	0.37846934586246483	-3.4173594189875	-2.3407299355959825	0.8393074018221647	-2.1124489236337904	0.27672678880846036	0.17815603500696753	1.0081849730590555	-3.3082577447900015	0.6971745102636699	22.895551683164125
Q86VM9	6	ZC3H18	1.0	22.998189513158657	-0.15237622610679225	-3.9717076334432377	-3.147739393705038	1.6505279259437806	-3.100032136107397	0.5966894905422553	0.4209938532240969	0.2514799147298543	-3.4039858311789786	0.36298599531116515	22.998189513158657
Q86VN1	17	VPS36	1.0	24.494817550481145	0.07896950548121495	-4.213745459742768	-2.6275820244390697	1.1743232181317786	-3.1299273071513483	0.5437532707452792	0.6160303819621546	0.3495124547289983	-2.7844133458181526	0.7535697098262695	24.494817550481145
Q86VP1	5	TAX1BP1	1.0	22.10777823163229	-0.1863178082399557	-4.46173269571428	-3.1502902667321724	1.2972420633165882	-3.0543597053200955	0.5067648117628387	0.4172887854988261	0.4551778269599147	-2.893206325441298	0.659417653444855	22.10777823163229
Q86VP6	81	CAND1	1.0	26.50476645000615	0.1556571680974166	-4.249332976838526	-2.739686801742847	0.9172422646044787	-3.330907031721061	0.6245104895002846	0.7864328314126894	0.46559866378889225	-2.603254620109933	0.6317311515294541	26.50476645000615
Q86VQ6	7	TXNRD3	1.0	22.69565318007945	0.44439477878710676	-4.060540494936136	-2.4970307617937433	0.40854235032536934	-3.412282460837978	0.8350373997163736	0.9246396902837297	0.6772256032613413	-2.5105118533089197	0.36801138167385083	22.69565318007945
Q86VR2	3	RETREG3	0.9999	24.269742821227517	-0.08441936308504694	-4.292126784014263	-3.1282959204106078	1.5134421836912963	-2.915703699319697	0.6785711728706119	0.17845721121470248	0.457133178635182	-3.5673601088357962	0.9766421410937873	24.269742821227517
Q86VS8	11	HOOK3	1.0	22.933526780294283	-0.01696320181123312	-4.235716114071497	-3.0205383128269947	0.9455866626746463	-3.2246548425578396	0.8250522586097588	0.8226896793563956	0.407064275833557	-2.625397999646232	0.51169445117843	22.933526780294283
Q86VU5	7	COMTD1	1.0	22.979625927702685	-0.29597098316357595	-3.96184242808764	-3.5903189795967023	1.4626025775240876	-2.742562436247497	0.12932671338272428	0.03373834957521282	0.047529460334677864	-3.8714544383597005	0.533701171565891	22.979625927702685
Q86VX2	5	COMMD7	1.0	23.4162987766737	0.10857845675885613	-3.848695245471445	-2.669528652423379	0.9767740168095749	-3.4181956798678197	0.7291242477986373	0.5696754932108412	0.5580138222279238	-2.6920126976917604	0.598162012128034	23.4162987766737
Q86VX9	1	MON1A	1.0	18.86124475272716	0.3768645138450708	NA	-2.6169373584549245	0.7169518707220099	-2.1570511670651698	0.26875252792962456	0.18079104572364812	0.69444835048985	-2.846594997100796	0.6553426573787284	18.86124475272716
Q86W42	5	THOC6	1.0	22.620344519265593	-0.07212672180924073	-3.8802157120571152	-3.4145831676954614	1.6212736148643465	-3.106063140770024	0.5654908339208795	0.2550253296864895	0.3219864191801616	-3.2666363355343844	0.08386754402411079	22.620344519265593
Q86W74	2	ANKRD46	1.0	18.96857360610952	0.1466444669301019	-4.516422284502568	-2.8015404954999346	1.3994427253780053	-3.3584200771246904	0.5071117171856194	0.414012881992301	0.714607505904894	-3.0450675567209853	0.5232488482655544	18.96857360610952
Q86W92	22	PPFIBP1	1.0	23.0200424857169	0.36300767003959855	-3.9530958986550786	-2.6574109352336386	1.0650210626423533	-3.272870918814797	0.2534983608683543	0.1817192844746529	0.6141515635241976	-3.3870036079523844	0.9875566264313616	23.0200424857169
Q86WA6	36	BPHL	1.0	26.98559484047944	0.8956064441081875	-3.988766291234624	-1.788402013611499	0.6195786366917879	-3.543435107315247	0.49731077083130515	0.5769160934278723	0.41366523368199815	-2.7767416495071044	0.5777190125832075	26.98559484047944
Q86WA8	23	LONP2	1.0	23.770736179055497	0.28912064627230905	-3.5368974930004464	-2.546873184133803	0.8475793106897278	-2.84005055198522	0.6506852602920112	0.6305509240410556	0.6520632267876749	-2.788840844069334	0.3932545771894027	23.770736179055497
Q86WA9	3	SLC26A11	1.0	21.194418883176574	-0.20580965695746656	-3.969137533560664	-3.3587503944146277	1.8006686853590388	-3.572768914056393	0.6352241728452483	-0.10932313464510557	0.24826175669978667	-3.225132382349562	-0.14984215963515624	21.194418883176574
Q86WB0	4	ZC3HC1	1.0	22.195308083964832	0.007173106589950962	-3.9306530485806332	-2.681588390389427	1.3799113478330653	-3.048032125649285	0.7619798691442803	0.5287749914144051	0.5139359622515371	-2.707903679649725	0.5472450623724914	22.195308083964832
Q86WC4	1	OSTM1	0.9873	20.353343436704645	-0.11330667233103142	-4.348763838402913	-3.0311476977772873	1.3160578832697816	-3.041241087877559	0.633295428206214	0.8252015019121508	0.6824706793681905	-2.8231529426269137	0.2912795864742783	20.353343436704645
Q86WJ1	10	CHD1L	1.0	25.05521181061931	-0.024362241007310104	-4.401724861144349	-2.882223903487966	1.7472649168773202	-3.60565328224535	0.5031211671787794	0.09900772922351742	0.23617910929945118	-3.3249492068359636	0.25058392683008535	25.05521181061931
Q86WR0	10	CCDC25	1.0	23.31170379864913	0.4688140825467073	-4.075768373240796	-2.463248259498444	0.8847229644030854	-2.9944444384844378	0.5633263193784597	0.6538674574865659	0.3715442948457799	-2.6455916700828315	0.788732460763061	23.31170379864913
Q86WU2	25	LDHD	1.0	25.97576688220409	0.7405459700023371	-3.682026971012972	-2.373987612219853	0.5086787812213451	-2.611124123533301	0.47256320615545633	0.48534401342044475	0.7320264712790951	-3.2434943464041712	0.4965134453492439	25.97576688220409
Q86WV6	4	STING1	1.0	21.522340000247187	0.2044276361178312	-3.6801457153621104	-2.7149539596496073	0.832987958056667	-2.7322031025326243	0.6161165526669965	0.680358657039899	0.6677906557407463	-2.9230366644281345	0.41199696095600924	21.522340000247187
Q86WX3	2	RPS19BP1	0.9792	21.185240776249927	-0.20127789932147166	-3.0593452516575876	-3.0052432369206974	1.7512419435466136	-2.077742990068537	0.3351167575999501	0.2064819635089883	0.3701707765751845	-2.5424797955241507	0.3166396369626021	21.185240776249927
Q86X10	13	RALGAPB	1.0	23.36800488039006	0.0937204174682904	-3.814380084726748	-2.8748973830347095	1.4080809310298896	-3.0098987601360694	0.590140337605316	0.38644864537427637	0.4711105571943186	-3.1098413397003704	0.5398317957191701	23.36800488039006
Q86X27	4	RALGPS2	1.0	21.089775890895908	0.22714625814029432	-4.241110731042033	-2.519015977410449	0.736376300112024	-3.513498112094222	0.5552523270946317	0.6948978422685208	0.3436934800305451	-2.5422592200444747	0.9254200182594587	21.089775890895908
Q86X29	15	LSR	1.0	24.332210797418657	0.5616879931551946	-3.3745247778177845	-1.875079837571743	1.0650931142831332	-1.8996831185313354	0.15634648675937157	-0.13025087492849252	0.810065970419231	-3.185948090916277	0.7590199764031738	24.332210797418657
Q86X55	9	CARM1	1.0	23.853336001985678	0.28782106437242305	-4.222813008648226	-2.587081351796664	0.8922727387719736	-3.3402058779923998	0.7433548486763257	0.8183974392691375	0.6036858444226141	-2.4281818067656395	0.4829392215268804	23.853336001985678
Q86X76	17	NIT1	1.0	26.788939541824977	0.4321827364741697	-3.6408068308873354	-2.593236466828964	0.9644336510135929	-2.9244716166511555	0.6894876914456951	0.8943741843348363	0.49252601730325196	-2.6259593415542604	0.06648236331220403	26.788939541824977
Q86X83	2	COMMD2	1.0	22.018734928654695	0.08413221835443707	-3.5804928172673787	-2.7937267804984707	0.9988881305412232	-3.377665463867043	0.47427631816231397	0.39873065287174825	0.5649766387465149	-3.077909531629188	0.8650180276390333	22.018734928654695
Q86XE3	2	MICU3	0.9999	19.822080811030748	0.16737662541675213	-3.8119227699917024	-2.688869598027398	0.8606227350706206	-2.253359245066795	0.7367527716610134	0.5703433110038301	0.8872190760638432	-2.7855956896768257	0.5195523971231886	19.822080811030748
Q86XE5	10	HOGA1	1.0	24.31249436100835	1.2886112272547816	-2.794147966480727	-1.3636638152243084	0.34373854642213963	-2.1226715050875686	-0.3167503078906515	-0.23623214652280566	1.0027997929505759	-3.4273636619273313	0.33088952006066563	24.31249436100835
Q86XI2	2	NCAPG2	0.9992	21.167440364785875	-0.4309583406734383	-3.960699894228365	-3.0522709707014366	1.8049160340589534	-3.188896902409378	0.37678123735855884	0.4110039586024037	0.594207443891074	-2.9602554588300993	0.19600820742471292	21.167440364785875
Q86XI6	2	PPP1R3B	1.0	21.191772630370377	0.1847967747425976	-4.118699860547196	-3.021004886378928	0.8853377476189941	-3.3849917954419144	0.18305632411038175	0.24469294320074475	0.42870677235388754	-3.3895559168441185	1.2502317886405265	21.191772630370377
Q86XK2	2	FBXO11	0.9999	19.669367407091123	0.19613223917113487	-3.711244354301601	-2.8467605936628404	1.2556431294424133	-2.215523194800091	0.4731768747689351	0.31286337210939763	0.8800487618956314	-2.989267523063311	0.36254764634650805	19.669367407091123
Q86XL3	2	ANKLE2	1.0	19.672725224020187	-0.08862983214256204	-3.6540009523050383	-2.8821603638300264	1.3580975871439165	-2.7300291892634556	0.20345371872425488	0.23597275425875797	0.9118409917202523	-2.791434291410267	0.6934772895689267	19.672725224020187
Q86XP3	17	DDX42	1.0	25.014742369503814	0.03605481390921916	-3.924999020519067	-2.811061897989635	1.429205611372712	-3.2253496438118763	0.5199843817138294	0.4653863187968277	0.40107452934052645	-3.0656121224146275	0.5080447244043587	25.014742369503814
Q86XS8	1	RNF130	0.9932	19.936705114181137	-0.09331527020018271	-4.29493682763645	-2.8803702636909723	0.1422513462515944	-3.3309279923910093	0.7273885418192236	1.05791094662235	0.7095374152477305	-2.346606046394676	1.0727483056488083	19.936705114181137
Q86Y07	3	VRK2	0.9999	19.93853822005532	0.38733658325071474	-3.671743864613239	-2.6129994814846462	0.9973667152857928	-3.080773684401162	0.702647788400192	0.7760868340049178	0.6024018902913717	-3.1315501306442037	0.1788613453232344	19.93853822005532
Q86Y37	1	CACUL1	0.9991	18.870447914560316	-0.18770990491632666	-3.764969825309997	-2.720509297750894	1.2663158503454852	-3.6282457640259302	0.710662002331123	0.592486956500796	0.5665887254015054	-3.422057155550224	0.7584533773150604	18.870447914560316
Q86Y39	4	NDUFA11	1.0	22.529849595129118	0.6984425377994583	-4.486086081706393	-2.2614699137929986	0.5606569810362636	-3.6246802903970172	0.8203645966386386	0.4170242134452291	0.8427565429956072	-3.1074659866961003	0.19286800671772308	22.529849595129118
Q86Y46	3	KRT73	0.9999	23.425056668154955	-0.584500048700118	-4.014473314567114	-3.865708816137605	0.83408912653341	-1.9980934768084477	0.4686761793175087	1.059358180590813	0.7967704774139079	-2.2949180443693926	0.23653725490488497	23.425056668154955
Q86Y56	7	DNAAF5	1.0	22.49801633441689	0.17599810369275914	-3.945576450060681	-3.105886791705016	1.232873449882483	-2.8205629854118985	0.48484209495495634	0.38666551959662243	0.45900349623003756	-3.1336879895199115	0.9491332173837357	22.49801633441689
Q86Y79	2	PTRH1	1.0	22.41160331238754	-0.5381192236043173	-4.296532434564611	-3.4189182643456064	1.694244601684252	-2.8450136360398917	0.533437696002375	0.28021390202906993	0.08616071982371665	-2.800126471003705	-0.21599049201113818	22.41160331238754
Q86Y82	11	STX12	1.0	24.369950467429767	-0.05964043604195268	-4.55400228373031	-2.664942480320258	1.4014763269648967	-3.3941114744343377	0.747727274295297	0.5037812197733409	0.6044769851781382	-2.625924297143608	0.28957326435502573	24.369950467429767
Q86Y91	1	KIF18B	1.0	18.083043552852057	0.2287426473107601	-3.977192203782666	-2.685652231876597	1.2692882590859291	-3.224465120753141	0.5448518349317304	0.39476725866346385	0.5164975932131384	-3.2746668427945824	0.835467228893247	18.083043552852057
Q86YB7	39	ECHDC2	1.0	26.844229683974657	0.6357018479844818	-3.4478358483344174	-2.1415051481852654	0.5866995568215998	-2.9288923807033216	0.06882214230906669	0.09616497065994878	0.8059387597677095	-3.6707315986541618	1.0104741070110705	26.844229683974657
Q86YB8	3	ERO1B	1.0	23.3146930662003	-0.4708688505165277	-5.624841783712606	-3.6062352288351374	0.6662134346279025	-3.7316359013072553	1.0247919927949525	1.0716980476270486	0.6678365304998053	-2.540959048498305	0.05991518426449716	23.3146930662003
Q86YH6	4	PDSS2	1.0	21.040594168185013	0.4145723303479443	-3.8284982696795113	-2.3690891195210817	1.0651675940105836	-2.986246943075825	0.5054554145930652	0.4023324120084766	0.8947121065251267	-2.906416942564782	0.5820236345427912	21.040594168185013
Q86YJ6	3	THNSL2	1.0	20.399546104485246	1.0216859104432885	-3.598001383039417	-2.2299925728046386	0.7691935898922928	-2.4581705103095874	0.19766012503280095	0.4134467403845328	0.6118908610193898	-2.9567742991168604	1.2050858386828764	20.399546104485246
Q86YM7	2	HOMER1	0.9998	21.9039873609533	0.1603044824980664	-4.185385053079725	-2.9926710721720866	1.4533207628865625	-2.9341431439846506	0.7891725977110102	0.5460552741282925	0.2686071487492363	-2.974815504333132	0.24116041666356658	21.9039873609533
Q86YN1	2	DOLPP1	1.0	21.353507275227432	-0.23915309138116037	-3.5937113825741838	-2.631266697714561	1.397736411869099	-1.718020911316648	0.6891353374539477	0.383738856687609	0.9597332220684205	-2.7144927231304523	-0.18540856354936253	21.353507275227432
Q86YP4	3	GATAD2A	1.0	21.140200832669098	-0.17637260451277825	-2.57620680839743	-2.884375663860025	1.7088650310443079	-2.723569767211057	0.33966640335393095	0.0013762085592219364	0.5333057616490322	-3.187156686937989	0.6329939968594243	21.140200832669098
Q86YQ8	6	CPNE8	1.0	21.487982471384935	0.3305718571599998	-4.316335534342441	-2.8557059452872364	1.0850486045876773	-3.1140071094778827	0.47145747738436494	0.3085610461001105	0.863965535137929	-3.252898264100047	0.6406877883244224	21.487982471384935
Q86YR5	2	GPSM1	1.0	19.71157600857195	-0.2544930702519945	-3.435373884113881	-2.6648679792676226	1.6429981387186956	-2.5774733817601403	0.5371224353402191	0.3127044162723962	0.33558835961220446	-2.763792724060141	0.4271611606500496	19.71157600857195
Q86YS6	11	RAB43	1.0	23.677727930077566	0.1637548409007632	-4.479081551900043	-2.637333663767212	0.9235507208640676	-3.0610150523285498	0.9032721422887349	0.8343010896296459	0.4464076589992203	-2.388595715804236	0.5504776737386514	23.677727930077566
Q86YS7	9	C2CD5	1.0	22.019560466323902	-0.1723228423259684	-4.195499035910508	-2.9984720160780913	1.649730295547677	-3.078180622201142	0.4585422705043172	0.23857212062875277	0.38834988906133816	-3.2968187248652683	0.6716881588591512	22.019560466323902
Q86YT5	2	SLC13A5	1.0	23.758060630362383	-0.006978875623212311	-3.5686775366537855	-3.0205141487988056	0.88920245995316	-2.6199707879394385	0.8815159324131736	0.7044536179292349	0.9141116718848297	-2.248423624883535	0.06668597737908932	23.758060630362383
Q86YT6	5	MIB1	0.9882	21.46476115005306	0.2139414704161311	-3.896928005771114	-2.492757072296845	1.2436045155950133	-2.998177572402261	0.7189281693769978	0.4316582403365885	0.6231756111659159	-3.1007650485198166	0.4104611052751217	21.46476115005306
Q86YV0	2	RASAL3	1.0	19.822095950911418	0.37392015419090185	-4.267908885410305	-2.876278922734439	0.5107041276145505	-3.561456151031522	0.6365702697302158	0.8592635192077562	0.720970659239681	-2.6484320934588093	0.7769011512037238	19.822095950911418
Q86YV9	1	HPS6	1.0	16.40892082416089	0.20715478941904308	NA	-3.8062020432940926	0.9627611465942323	-3.2278818683047774	0.7212598258941405	0.5705623256066623	0.21898650994606328	-3.7905398934558683	0.4312780291271281	NA
Q86YZ3	3	HRNR	1.0	21.391102061155895	0.2367536207914771	-3.182442312921209	-2.5456234403181863	1.4497523656322286	-2.294210387563056	0.359012722402424	-0.2443547678341531	-0.32346238508820235	-2.953841255219798	0.9349138182314416	21.391102061155895
Q86Z14	7	KLB	1.0	21.330156450333774	-0.11752849432664902	-3.9150861920720974	-2.9271714211973006	1.229102324226588	-2.963527148628348	0.7133463911624887	0.43393943496684173	0.4423813145029172	-2.555613435834079	0.5213482065472981	21.330156450333774
Q8IU54	3	IFNL1	0.9992	24.122041268298396	0.17908861337435766	-4.548573167491147	-2.517365292485609	1.0326044629998847	-3.737604450904609	0.8369144567328988	0.193535382206111	0.6634003743671677	-3.03266501760368	0.648532087288693	24.122041268298396
Q8IU60	1	DCP2	0.981	18.961198393863153	0.12315472804685257	-4.27616413761146	-2.7377997194057553	1.421000204542267	-3.3906436123793036	0.5182974167975374	0.4198076039304439	0.42547877212706453	-2.894662953237601	0.7560005370419525	18.961198393863153
Q8IU80	2	TMPRSS6	0.9983	20.729515703429197	-0.03158990053552824	-3.033091264606674	-2.3612086151150553	0.7594503395807788	-2.0237218372454366	0.7192828953339756	0.39592839625974463	0.7597518842470103	-2.7948715457647015	0.9229495235099465	20.729515703429197
Q8IU81	8	IRF2BP1	1.0	21.74143107562603	-0.23343100018080776	-4.1397445027070034	-3.1778636781900005	1.3475752436560864	-3.1700443354525696	0.3407496199138045	0.36430890009716244	0.2974293963623005	-3.359626690820985	0.42022445945562836	21.74143107562603
Q8IU85	4	CAMK1D	1.0	22.00871784908541	0.1770867751711691	-4.341623793677433	-3.3567470129752035	0.2966289065062533	-3.350517965557959	0.5813694823491531	0.9386981384405217	0.6175313759670811	-2.500121837978023	1.1816463839062372	22.00871784908541
Q8IUC4	4	RHPN2	0.9999	21.46020262258504	0.0922008383770283	-4.196918430949178	-3.2957439660745393	1.5818916930786813	-3.3504923375637343	0.40040543108858984	0.26113323005259836	0.5962107302169937	-3.640286304070493	0.4078548265130788	21.46020262258504
Q8IUC6	1	TICAM1	0.9999	18.674340250373504	0.3188417573353881	-3.621132585648054	-3.4183156065343283	1.268290478670096	-2.717555263407892	0.5679986934728944	0.3704846977038443	0.6098704551488048	-2.976585499577464	0.6678034262206936	18.674340250373504
Q8IUD2	38	ERC1	1.0	23.578321529587626	0.3544443702535336	-3.9404052724144307	-2.371830452285363	1.1084146793498917	-3.213195745450637	0.27846276350210264	0.1915407252095953	0.7794496595171605	-3.256903084644229	0.9234583742500124	23.578321529587626
Q8IUE6	30	H2AC21	1.0	29.2934707069468	-0.9608253017065103	-4.661797401223996	-3.578004733995404	1.865469264720213	-3.589584319932017	0.5744008721030074	-0.19905209894784548	-0.3472092323929292	-3.829699938383939	0.2838990575826763	29.2934707069468
